surveyid;qidx;question;finished;audio-counter;audio-file;reliable;kompetent;credible;sympatic;dialect;pleasant;natural;liked;aigen;easyunterrstand;uncomplicated;informed;attention;reliable-counter;kompetent-counter;credible-counter;sympatic-counter;dialect-counter;pleasant-counter;natural-counter;liked-counter;aigen-counter;easyunterrstand-counter;uncomplicated-counter;informed-counter;attention-counter;surveyid;created;questions;complete;age;dv;dr;email;Male;Female;Vorarlberg;Swiss;StandardGerman;age_r;participant_region;participant_country;speaker_region;reliable_n;kompetent_N;credible_n;sympatic_n;dialect_n;pleasant_n;natural_n;liked_n;aigen_n;easyunterrstand_n;uncomplicated_n;informed_n;attention_n
XDYzRbXcJOE4sNx5ubjjVT7A2fyZja_-olOBX3ON;2;Q01;2025-11-28 19:09:42;1;q01_vorarlbb_f_v3.mp3;reliable-5;kompetent-5;credible-4;sympatic-3;dialect-6;pleasant-4;natural-4;liked-4;aigen-4;easyunterrstand-7;uncomplicated-7;informed-5;attention-5;1;1;2;1;1;0;0;0;0;1;1;1;1;XDYzRbXcJOE4sNx5ubjjVT7A2fyZja_-olOBX3ON;2025-11-28 19:07:32;"[""N01"",""Q01"",""N04""]";1;age-3;dv-7;li;;1;;1;;;41 - 60;Liechtenstein;LI;Vorarlberg;4;4;3;2;5;3;3;3;3;6;6;4;4
XDYzRbXcJOE4sNx5ubjjVT7A2fyZja_-olOBX3ON;3;N04;2025-11-28 19:10:40;2;n04_vorarlbb_f_v3.mp3;reliable-4;kompetent-5;credible-5;sympatic-3;dialect-3;pleasant-4;natural-3;liked-4;aigen-7;easyunterrstand-7;uncomplicated-6;informed-3;attention-6;0;1;1;1;1;0;1;0;1;1;1;1;1;XDYzRbXcJOE4sNx5ubjjVT7A2fyZja_-olOBX3ON;2025-11-28 19:07:32;"[""N01"",""Q01"",""N04""]";1;age-3;dv-7;li;;;1;1;;;41 - 60;Liechtenstein;LI;Vorarlberg;3;4;4;2;2;3;2;3;6;6;5;2;5
xGPOcKqQt2n_bK4vz2W-6Ij2y3KcqKclp64W87d9;1;N04;2026-02-19 20:47:19;2;n04_vorarlbb_m_v2.mp3;reliable-6;kompetent-5;credible-5;sympatic-5;dialect-4;pleasant-6;natural-3;liked-4;aigen-6;easyunterrstand-7;uncomplicated-3;informed-5;attention-5;2;1;1;1;3;2;1;0;1;1;1;1;1;xGPOcKqQt2n_bK4vz2W-6Ij2y3KcqKclp64W87d9;2026-02-19 20:44:39;"[""N04"",""Q01"",""N01""]";1;age-3;dv-6;bw;;1;;1;;;41 - 60;Baden-W�rttemberg;DE;Vorarlberg;5;4;4;4;3;5;2;3;5;6;2;4;4
xGPOcKqQt2n_bK4vz2W-6Ij2y3KcqKclp64W87d9;2;Q01;2026-02-19 20:48:52;3;q01_sttall_f.mp3;reliable-6;kompetent-7;credible-7;sympatic-3;dialect-5;pleasant-3;natural-3;liked-3;aigen-6;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;2;1;1;1;1;1;1;2;1;1;1;1;xGPOcKqQt2n_bK4vz2W-6Ij2y3KcqKclp64W87d9;2026-02-19 20:44:39;"[""N04"",""Q01"",""N01""]";1;age-3;dv-6;bw;;;1;;1;;41 - 60;Baden-W�rttemberg;DE;Schweiz;5;6;6;2;4;2;2;2;5;6;6;6;6
xGPOcKqQt2n_bK4vz2W-6Ij2y3KcqKclp64W87d9;3;N01;2026-02-19 20:49:55;1;n01_vorarlbb_m_v2.mp3;reliable-4;kompetent-3;credible-4;sympatic-2;dialect-2;pleasant-4;natural-5;liked-3;aigen-4;easyunterrstand-7;uncomplicated-5;informed-7;attention-7;3;1;0;1;1;0;2;1;0;1;1;1;1;xGPOcKqQt2n_bK4vz2W-6Ij2y3KcqKclp64W87d9;2026-02-19 20:44:39;"[""N04"",""Q01"",""N01""]";1;age-3;dv-6;bw;;1;;1;;;41 - 60;Baden-W�rttemberg;DE;Vorarlberg;3;2;3;1;1;3;4;2;3;6;4;6;6
XkRVmktdTR3ofd-JgYClVwYyQev6MQOnaVD_kQw9;1;N01;2026-02-24 22:23:04;3;n01_kartoffel_f.mp3;reliable-1;kompetent-5;credible-3;sympatic-1;dialect-1;pleasant-1;natural-1;liked-1;aigen-7;easyunterrstand-3;uncomplicated-5;informed-5;attention-2;1;1;1;1;1;1;1;1;1;1;1;1;1;XkRVmktdTR3ofd-JgYClVwYyQev6MQOnaVD_kQw9;2026-02-24 22:21:33;"[""N01"",""Q01"",""N04""]";1;age-2;dv-7;chrt;;;1;;;1;21 - 40;Schweizer Rheintal;CH;Hochdeutsch;0;4;2;0;0;0;0;0;6;2;4;4;1
XkRVmktdTR3ofd-JgYClVwYyQev6MQOnaVD_kQw9;2;Q01;2026-02-24 22:23:11;0;q01_vorarlbb_f_v3.mp3;reliable-4;kompetent-4;credible-4;sympatic-4;dialect-4;pleasant-4;natural-4;liked-4;aigen-4;easyunterrstand-4;uncomplicated-4;informed-4;attention-4;0;0;0;0;0;0;0;0;0;0;0;0;0;XkRVmktdTR3ofd-JgYClVwYyQev6MQOnaVD_kQw9;2026-02-24 22:21:33;"[""N01"",""Q01"",""N04""]";1;age-2;dv-7;chrt;;1;;1;;;21 - 40;Schweizer Rheintal;CH;Vorarlberg;3;3;3;3;3;3;3;3;3;3;3;3;3
XkRVmktdTR3ofd-JgYClVwYyQev6MQOnaVD_kQw9;3;N04;2026-02-24 22:23:22;0;n04_sttall_f_v2.mp3;reliable-4;kompetent-4;credible-4;sympatic-4;dialect-4;pleasant-4;natural-4;liked-4;aigen-4;easyunterrstand-4;uncomplicated-4;informed-4;attention-4;0;0;0;0;0;0;0;0;0;0;0;0;0;XkRVmktdTR3ofd-JgYClVwYyQev6MQOnaVD_kQw9;2026-02-24 22:21:33;"[""N01"",""Q01"",""N04""]";1;age-2;dv-7;chrt;;;1;;1;;21 - 40;Schweizer Rheintal;CH;Schweiz;3;3;3;3;3;3;3;3;3;3;3;3;3
Xp6qGY2JPbW64y8tfK6RqQGN_2zzJAAKyxwW5zMu;1;N04;2026-02-23 21:43:00;1;n04_vorarlbb_m_v2.mp3;reliable-5;kompetent-5;credible-2;sympatic-7;dialect-5;pleasant-7;natural-7;liked-7;aigen-6;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;1;1;1;1;1;1;1;1;Xp6qGY2JPbW64y8tfK6RqQGN_2zzJAAKyxwW5zMu;2026-02-23 21:41:14;"[""N04"",""N01"",""Q01""]";1;age-3;dv-7;bw;;1;;1;;;41 - 60;Baden-W�rttemberg;DE;Vorarlberg;4;4;1;6;4;6;6;6;5;6;6;6;6
Xp6qGY2JPbW64y8tfK6RqQGN_2zzJAAKyxwW5zMu;2;N01;2026-02-23 21:44:25;1;n01_sttall_f.mp3;reliable-3;kompetent-3;credible-4;sympatic-2;dialect-1;pleasant-1;natural-1;liked-2;aigen-7;easyunterrstand-6;uncomplicated-6;informed-4;attention-2;1;1;0;1;1;1;1;1;1;1;1;0;1;Xp6qGY2JPbW64y8tfK6RqQGN_2zzJAAKyxwW5zMu;2026-02-23 21:41:14;"[""N04"",""N01"",""Q01""]";1;age-3;dv-7;bw;;;1;;1;;41 - 60;Baden-W�rttemberg;DE;Schweiz;2;2;3;1;0;0;0;1;6;5;5;3;1
Xp6qGY2JPbW64y8tfK6RqQGN_2zzJAAKyxwW5zMu;3;Q01;2026-02-23 21:45:45;1;q01_sttall_m.mp3;reliable-3;kompetent-3;credible-3;sympatic-6;dialect-5;pleasant-5;natural-3;liked-5;aigen-5;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;1;1;1;1;1;1;1;1;Xp6qGY2JPbW64y8tfK6RqQGN_2zzJAAKyxwW5zMu;2026-02-23 21:41:14;"[""N04"",""N01"",""Q01""]";1;age-3;dv-7;bw;;1;;;1;;41 - 60;Baden-W�rttemberg;DE;Schweiz;2;2;2;5;4;4;2;4;4;6;6;6;6
yBMFMHREJ-dSHnKcr7Djiabyowf_8VfUsYVLtW5t;1;N04;2025-11-28 19:10:43;2;n04_vorarlbb_f_v3.mp3;reliable-5;kompetent-5;credible-5;sympatic-6;dialect-5;pleasant-5;natural-6;liked-5;aigen-6;easyunterrstand-6;uncomplicated-5;informed-5;attention-5;1;1;1;1;1;1;2;1;1;1;1;1;1;yBMFMHREJ-dSHnKcr7Djiabyowf_8VfUsYVLtW5t;2025-11-28 19:09:07;"[""N04"",""Q01"",""N01""]";1;age-3;dv-7;vbg;;;1;1;;;41 - 60;Vorarlberg;AT;Vorarlberg;4;4;4;5;4;4;5;4;5;5;4;4;4
yBMFMHREJ-dSHnKcr7Djiabyowf_8VfUsYVLtW5t;2;Q01;2025-11-28 19:11:17;1;q01_kartoffel_m.mp3;reliable-2;kompetent-1;credible-2;sympatic-1;dialect-1;pleasant-1;natural-1;liked-2;aigen-1;easyunterrstand-5;uncomplicated-2;informed-2;attention-2;1;2;1;2;2;2;1;1;1;1;1;1;1;yBMFMHREJ-dSHnKcr7Djiabyowf_8VfUsYVLtW5t;2025-11-28 19:09:07;"[""N04"",""Q01"",""N01""]";1;age-3;dv-7;vbg;;1;;;;1;41 - 60;Vorarlberg;AT;Hochdeutsch;1;0;1;0;0;0;0;1;0;4;1;1;1
yBMFMHREJ-dSHnKcr7Djiabyowf_8VfUsYVLtW5t;3;N01;2025-11-28 19:11:47;1;n01_kartoffel_f.mp3;reliable-2;kompetent-2;credible-2;sympatic-2;dialect-1;pleasant-1;natural-1;liked-2;aigen-2;easyunterrstand-5;uncomplicated-5;informed-5;attention-3;2;1;1;1;2;2;2;3;1;1;1;1;1;yBMFMHREJ-dSHnKcr7Djiabyowf_8VfUsYVLtW5t;2025-11-28 19:09:07;"[""N04"",""Q01"",""N01""]";1;age-3;dv-7;vbg;;;1;;;1;41 - 60;Vorarlberg;AT;Hochdeutsch;1;1;1;1;0;0;0;1;1;4;4;4;2
YWl5cyZUlEsEt9q03SeYiRmL4CaKwl6IKeayWEFi;1;Q01;2026-02-21 22:46:14;1;q01_sttall_f.mp3;reliable-7;kompetent-7;credible-7;sympatic-7;dialect-7;pleasant-7;natural-7;liked-7;aigen-1;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;1;1;1;1;1;1;1;1;YWl5cyZUlEsEt9q03SeYiRmL4CaKwl6IKeayWEFi;2026-02-21 22:45:31;"[""Q01"",""N04"",""N01""]";1;age-3;dv-7;vbg;;;1;;1;;41 - 60;Vorarlberg;AT;Schweiz;6;6;6;6;6;6;6;6;0;6;6;6;6
YWl5cyZUlEsEt9q03SeYiRmL4CaKwl6IKeayWEFi;2;N04;2026-02-21 22:46:38;1;n04_kartoffel_m.mp3;reliable-7;kompetent-7;credible-7;sympatic-7;dialect-7;pleasant-7;natural-7;liked-7;aigen-1;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;1;1;1;1;1;1;1;1;YWl5cyZUlEsEt9q03SeYiRmL4CaKwl6IKeayWEFi;2026-02-21 22:45:31;"[""Q01"",""N04"",""N01""]";1;age-3;dv-7;vbg;;1;;;;1;41 - 60;Vorarlberg;AT;Hochdeutsch;6;6;6;6;6;6;6;6;0;6;6;6;6
YWl5cyZUlEsEt9q03SeYiRmL4CaKwl6IKeayWEFi;3;N01;2026-02-21 22:47:05;1;n01_vorarlbb_m_v2.mp3;reliable-7;kompetent-7;credible-7;sympatic-7;dialect-7;pleasant-7;natural-7;liked-7;aigen-1;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;1;1;1;1;1;1;1;1;YWl5cyZUlEsEt9q03SeYiRmL4CaKwl6IKeayWEFi;2026-02-21 22:45:31;"[""Q01"",""N04"",""N01""]";1;age-3;dv-7;vbg;;1;;1;;;41 - 60;Vorarlberg;AT;Vorarlberg;6;6;6;6;6;6;6;6;0;6;6;6;6
ZNt5ZGCDRpl83nstzvERP35xM16cwO8sdRxdrwio;1;N01;2026-02-23 21:15:02;1;n01_sttall_m.mp3;reliable-4;kompetent-4;credible-7;sympatic-4;dialect-7;pleasant-2;natural-4;liked-2;aigen-2;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;0;0;1;0;1;1;0;1;1;1;1;1;1;ZNt5ZGCDRpl83nstzvERP35xM16cwO8sdRxdrwio;2026-02-23 21:13:56;"[""N01"",""Q01"",""N04""]";1;age-2;dv-7;vbg;;1;;;1;;21 - 40;Vorarlberg;AT;Schweiz;3;3;6;3;6;1;3;1;1;6;6;6;6
ZNt5ZGCDRpl83nstzvERP35xM16cwO8sdRxdrwio;2;Q01;2026-02-23 21:15:48;1;q01_sttall_m.mp3;reliable-6;kompetent-7;credible-7;sympatic-4;dialect-4;pleasant-4;natural-4;liked-4;aigen-4;easyunterrstand-4;uncomplicated-4;informed-4;attention-4;1;1;1;3;0;2;0;0;0;0;0;0;0;ZNt5ZGCDRpl83nstzvERP35xM16cwO8sdRxdrwio;2026-02-23 21:13:56;"[""N01"",""Q01"",""N04""]";1;age-2;dv-7;vbg;;1;;;1;;21 - 40;Vorarlberg;AT;Schweiz;5;6;6;3;3;3;3;3;3;3;3;3;3
ZNt5ZGCDRpl83nstzvERP35xM16cwO8sdRxdrwio;3;N04;2026-02-23 21:16:14;1;n04_vorarlbb_f_v3.mp3;reliable-7;kompetent-7;credible-7;sympatic-7;dialect-7;pleasant-7;natural-7;liked-7;aigen-1;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;1;1;1;1;1;1;1;1;ZNt5ZGCDRpl83nstzvERP35xM16cwO8sdRxdrwio;2026-02-23 21:13:56;"[""N01"",""Q01"",""N04""]";1;age-2;dv-7;vbg;;;1;1;;;21 - 40;Vorarlberg;AT;Vorarlberg;6;6;6;6;6;6;6;6;0;6;6;6;6
zxAbA2rudJsZF6olt-e68LegUlTJ6HwSN7JkIgKi;1;N01;2026-02-22 19:35:38;3;n01_vorarlbb_m_v2.mp3;reliable-4;kompetent-4;credible-5;sympatic-5;dialect-5;pleasant-5;natural-6;liked-4;aigen-4;easyunterrstand-5;uncomplicated-5;informed-5;attention-5;0;0;1;1;1;1;1;0;0;1;1;1;1;zxAbA2rudJsZF6olt-e68LegUlTJ6HwSN7JkIgKi;2026-02-22 19:32:49;"[""N01"",""N04"",""Q01""]";1;age-4;dv-6;bw;;1;;1;;;61 - 80;Baden-W�rttemberg;DE;Vorarlberg;3;3;4;4;4;4;5;3;3;4;4;4;4
zxAbA2rudJsZF6olt-e68LegUlTJ6HwSN7JkIgKi;2;N04;2026-02-22 19:36:38;1;n04_vorarlbb_m_v2.mp3;reliable-4;kompetent-4;credible-5;sympatic-5;dialect-5;pleasant-4;natural-4;liked-4;aigen-3;easyunterrstand-5;uncomplicated-5;informed-5;attention-5;0;0;2;1;1;0;0;0;1;1;1;1;1;zxAbA2rudJsZF6olt-e68LegUlTJ6HwSN7JkIgKi;2026-02-22 19:32:49;"[""N01"",""N04"",""Q01""]";1;age-4;dv-6;bw;;1;;1;;;61 - 80;Baden-W�rttemberg;DE;Vorarlberg;3;3;4;4;4;3;3;3;2;4;4;4;4
zxAbA2rudJsZF6olt-e68LegUlTJ6HwSN7JkIgKi;3;Q01;2026-02-22 19:38:01;2;q01_kartoffel_f.mp3;reliable-3;kompetent-3;credible-2;sympatic-2;dialect-2;pleasant-4;natural-3;liked-3;aigen-6;easyunterrstand-3;uncomplicated-4;informed-4;attention-4;1;1;1;1;1;0;1;1;1;1;0;0;0;zxAbA2rudJsZF6olt-e68LegUlTJ6HwSN7JkIgKi;2026-02-22 19:32:49;"[""N01"",""N04"",""Q01""]";1;age-4;dv-6;bw;;;1;;;1;61 - 80;Baden-W�rttemberg;DE;Hochdeutsch;2;2;1;1;1;3;2;2;5;2;3;3;3
ZxAXzlQ3ikrpC0Va1dnzkfdYGtMbgbuWrWGuN_Kb;1;N01;2025-11-19 22:01:38;1;n01_sttall_f.mp3;reliable-6;kompetent-6;credible-6;sympatic-6;dialect-5;pleasant-6;natural-6;liked-6;aigen-5;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;3;1;1;1;1;1;1;1;1;ZxAXzlQ3ikrpC0Va1dnzkfdYGtMbgbuWrWGuN_Kb;2025-11-19 22:00:41;"[""N01"",""N04"",""Q01""]";1;age-3;dv-6;vbg;;;1;;1;;41 - 60;Vorarlberg;AT;Schweiz;5;5;5;5;4;5;5;5;4;6;6;6;6
ZxAXzlQ3ikrpC0Va1dnzkfdYGtMbgbuWrWGuN_Kb;2;N04;2025-11-19 22:02:19;1;n04_kartoffel_m.mp3;reliable-6;kompetent-6;credible-6;sympatic-6;dialect-1;pleasant-3;natural-5;liked-3;aigen-5;easyunterrstand-7;uncomplicated-7;informed-7;attention-6;1;1;1;1;1;1;1;1;1;2;1;1;1;ZxAXzlQ3ikrpC0Va1dnzkfdYGtMbgbuWrWGuN_Kb;2025-11-19 22:00:41;"[""N01"",""N04"",""Q01""]";1;age-3;dv-6;vbg;;1;;;;1;41 - 60;Vorarlberg;AT;Hochdeutsch;5;5;5;5;0;2;4;2;4;6;6;6;5
ZxAXzlQ3ikrpC0Va1dnzkfdYGtMbgbuWrWGuN_Kb;3;Q01;2025-11-19 22:03:04;1;q01_kartoffel_f.mp3;reliable-6;kompetent-6;credible-6;sympatic-6;dialect-1;pleasant-5;natural-6;liked-5;aigen-6;easyunterrstand-7;uncomplicated-7;informed-7;attention-6;1;1;1;1;1;1;1;1;2;1;1;1;1;ZxAXzlQ3ikrpC0Va1dnzkfdYGtMbgbuWrWGuN_Kb;2025-11-19 22:00:41;"[""N01"",""N04"",""Q01""]";1;age-3;dv-6;vbg;;;1;;;1;41 - 60;Vorarlberg;AT;Hochdeutsch;5;5;5;5;0;4;5;4;5;6;6;6;5
_m5z1icIH3aGt2stm0Y2Xj4OUzuyONz5UXtD-8bL;1;N04;2026-02-19 03:03:30;1;n04_vorarlbb_f_v3.mp3;reliable-3;kompetent-3;credible-2;sympatic-3;dialect-1;pleasant-5;natural-3;liked-1;aigen-6;easyunterrstand-3;uncomplicated-5;informed-2;attention-5;1;1;1;1;1;1;1;1;1;1;1;1;1;_m5z1icIH3aGt2stm0Y2Xj4OUzuyONz5UXtD-8bL;2026-02-19 03:02:18;"[""N04"",""N01"",""Q01""]";1;age-2;dv-6;bw;;;1;1;;;21 - 40;Baden-W�rttemberg;DE;Vorarlberg;2;2;1;2;0;4;2;0;5;2;4;1;4
_m5z1icIH3aGt2stm0Y2Xj4OUzuyONz5UXtD-8bL;2;N01;2026-02-19 03:04:24;2;n01_kartoffel_m.mp3;reliable-2;kompetent-1;credible-1;sympatic-3;dialect-2;pleasant-3;natural-1;liked-2;aigen-7;easyunterrstand-3;uncomplicated-2;informed-2;attention-1;1;1;1;1;1;1;1;1;1;1;1;1;1;_m5z1icIH3aGt2stm0Y2Xj4OUzuyONz5UXtD-8bL;2026-02-19 03:02:18;"[""N04"",""N01"",""Q01""]";1;age-2;dv-6;bw;;1;;;;1;21 - 40;Baden-W�rttemberg;DE;Hochdeutsch;1;0;0;2;1;2;0;1;6;2;1;1;0
_m5z1icIH3aGt2stm0Y2Xj4OUzuyONz5UXtD-8bL;3;Q01;2026-02-19 03:05:16;1;q01_vorarlbb_f_v3.mp3;reliable-5;kompetent-6;credible-5;sympatic-5;dialect-5;pleasant-6;natural-5;liked-6;aigen-7;easyunterrstand-6;uncomplicated-5;informed-6;attention-1;1;2;1;1;1;1;2;1;1;1;1;1;1;_m5z1icIH3aGt2stm0Y2Xj4OUzuyONz5UXtD-8bL;2026-02-19 03:02:18;"[""N04"",""N01"",""Q01""]";1;age-2;dv-6;bw;;1;;1;;;21 - 40;Baden-W�rttemberg;DE;Vorarlberg;4;5;4;4;4;5;4;5;6;5;4;5;0
_P5GVCnC3DRWsL3-mG_DEnNOaIMKkf_4VFMgQSTk;1;Q01;2025-11-28 18:20:05;1;q01_vorarlbb_f_v2.mp3;reliable-7;kompetent-7;credible-7;sympatic-7;dialect-6;pleasant-7;natural-6;liked-7;aigen-3;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;1;2;1;1;1;1;1;1;_P5GVCnC3DRWsL3-mG_DEnNOaIMKkf_4VFMgQSTk;2025-11-28 18:18:01;"[""Q01"",""N01"",""N04""]";1;age-2;dv-3;li;;;1;1;;;21 - 40;Liechtenstein;LI;Vorarlberg;6;6;6;6;5;6;5;6;2;6;6;6;6
_P5GVCnC3DRWsL3-mG_DEnNOaIMKkf_4VFMgQSTk;2;N01;2025-11-28 18:21:11;1;n01_kartoffel_m.mp3;reliable-7;kompetent-7;credible-7;sympatic-7;dialect-1;pleasant-7;natural-6;liked-7;aigen-3;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;1;1;1;1;1;1;1;1;_P5GVCnC3DRWsL3-mG_DEnNOaIMKkf_4VFMgQSTk;2025-11-28 18:18:01;"[""Q01"",""N01"",""N04""]";1;age-2;dv-3;li;;1;;;;1;21 - 40;Liechtenstein;LI;Hochdeutsch;6;6;6;6;0;6;5;6;2;6;6;6;6
_P5GVCnC3DRWsL3-mG_DEnNOaIMKkf_4VFMgQSTk;3;N04;2025-11-28 18:22:22;1;n04_sttall_m_v2.mp3;reliable-7;kompetent-7;credible-5;sympatic-5;dialect-4;pleasant-5;natural-4;liked-3;aigen-5;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;2;0;1;0;1;2;1;1;1;1;_P5GVCnC3DRWsL3-mG_DEnNOaIMKkf_4VFMgQSTk;2025-11-28 18:18:01;"[""Q01"",""N01"",""N04""]";1;age-2;dv-3;li;;1;;;1;;21 - 40;Liechtenstein;LI;Schweiz;6;6;4;4;3;4;3;2;4;6;6;6;6
